id_proposta;cpf_hash;data_proposta;cidade;uf;regiao;estado_civil;idade;profissao;canal_origem;tipo_imovel;renda_mensal;valor_imovel;valor_financiado;entrada;ltv;score_credito;atrasos_anteriores;divida_total;comprometimento_renda;possui_fgts;tempo_relacionamento_banco_meses;num_consultas_credito_90d;lead_score_marketing;aprovado_pre_analise;valor_parcela_estimado;prazo_meses;taxa_juros_anual;dias_ate_contato;qtd_interacoes_comercial;contratou;status_final;data_contratacao
PROP_002859;CPF_418607_02859;2025-06-10;Belo Horizonte;MG;Sudeste;União estável;44;CLT;Correspondente;Terreno;3094.2;369709.68;229216.16;140493.51;0.62;554;0;8669.24;0.119;1;7;6;83;0;2440.74;420;12.62;3;4;0;Em análise;
PROP_002860;CPF_624831_02860;2025-03-12;Rio de Janeiro;RJ;Sudeste;Casado;40;Servidor público;Orgânico;Casa;9174.44;454078.63;340788.82;113289.81;0.7505;791;0;80707.61;0.3677;0;27;4;27;1;3297.72;240;10.04;0;1;0;Sem retorno;
PROP_002861;CPF_895655_02861;2025-12-06;Interior SP;SP;Sudeste;Solteiro;48;Servidor público;Orgânico;Casa;3933.84;221386.46;162898.87;58487.59;0.7358;620;0;6771.64;0.073;0;119;2;72;1;1324.81;360;9.12;1;1;0;Sem retorno;
PROP_002862;CPF_741728_02862;2025-01-26;Interior SP;SP;Sudeste;Solteiro;32;Servidor público;Campanha digital;Apartamento;4635.39;120000;102008.19;17991.81;0.8501;651;0;6266.55;0.057;0;113;8;69;1;855.35;300;8.99;7;9;0;Perdido - crédito;
PROP_002863;CPF_314705_02863;2025-05-14;Curitiba;PR;Sul;União estável;38;CLT;Campanha digital;Casa;16773.78;586568.58;457871.06;128697.52;0.7806;619;2;0;0.0008;0;2;3;31;1;4178.66;240;9.2;2;7;0;Desistiu;
PROP_002864;CPF_477554_02864;2025-12-11;Salvador;BA;Nordeste;Solteiro;37;CLT;Orgânico;Casa;17335.8;261566.04;170447.34;91118.7;0.6516;593;1;31377.23;0.0757;0;1;0;59;1;1921.52;360;13.27;1;7;0;Desistiu;
PROP_002865;CPF_677072_02865;2025-08-31;Belém;PA;Norte;Casado;27;CLT;Campanha digital;Casa;4940.06;169151.85;137352.31;31799.54;0.812;536;3;4757.04;0.041;1;44;2;49;0;1228.77;360;10.23;0;6;0;Perdido - preço;
PROP_002866;CPF_957646_02866;2025-05-06;Florianópolis;SC;Sul;Solteiro;41;Servidor público;Orgânico;Apartamento;4125.07;188602.19;169172.71;19429.48;0.897;507;3;0;0.0013;0;17;2;61;0;2003.14;360;13.99;0;2;0;Perdido - preço;
PROP_002867;CPF_120292_02867;2025-05-18;Brasília;DF;Centro-Oeste;Casado;37;Aposentado;Correspondente;Terreno;4896.67;250100.92;173070.08;77030.84;0.692;259;10;6874.42;0.0596;0;13;0;51;0;1566.59;300;9.95;1;3;0;Perdido - preço;
PROP_002868;CPF_395996_02868;2025-03-29;Campinas;SP;Sudeste;Casado;21;Autônomo;Orgânico;Apartamento;25495.72;408244.89;223041.0;185203.89;0.5463;506;1;78956.1;0.1293;0;81;3;63;0;2050.41;300;10.15;0;4;0;Perdido - crédito;
PROP_002869;CPF_313193_02869;2025-06-29;Brasília;DF;Centro-Oeste;Casado;42;Aposentado;Agência;Casa;4072.55;327962.73;233531.47;94431.27;0.7121;605;1;8216.51;0.0858;0;10;0;5;1;1832.19;360;8.72;1;4;0;Perdido - crédito;
PROP_002870;CPF_127431_02870;2025-02-23;Goiânia;GO;Centro-Oeste;União estável;22;CLT;Correspondente;Apartamento;44078.51;336297.69;191253.17;145044.52;0.5687;712;1;15559.21;0.0148;0;0;3;65;1;1779.89;300;10.31;5;6;0;Perdido - preço;
PROP_002871;CPF_528137_02871;2025-02-01;Curitiba;PR;Sul;Casado;26;Autônomo;Correspondente;Casa;6779.96;313937.04;189161.56;124775.48;0.6025;725;0;62144.16;0.3828;0;8;0;48;1;2023.25;360;12.53;6;6;0;Desistiu;
PROP_002872;CPF_133254_02872;2025-12-21;Porto Alegre;RS;Sul;Casado;45;Aposentado;Campanha digital;Apartamento;4800.65;283775.41;193605.17;90170.25;0.6822;680;0;10039.75;0.0884;0;68;3;59;1;1677.6;360;9.85;1;5;1;Contratado;2025-12-23
PROP_002873;CPF_535666_02873;2025-12-26;Rio de Janeiro;RJ;Sudeste;Casado;27;CLT;Indicação;Apartamento;3828.79;1239253.67;1024409.84;214843.82;0.8266;612;0;922.52;0.0182;1;54;2;78;1;11523.39;240;12.34;0;6;0;Em análise;
PROP_002874;CPF_958589_02874;2025-09-16;Interior BA;BA;Nordeste;Casado;40;Autônomo;Campanha digital;Apartamento;5913.84;281310.55;172233.36;109077.19;0.6123;645;0;0;0.0009;1;31;1;14;1;2098.12;240;13.65;0;9;0;Perdido - preço;
PROP_002875;CPF_272733_02875;2025-08-24;Interior BA;BA;Nordeste;Casado;37;CLT;Agência;Casa;2189.37;206715.6;145413.12;61302.48;0.7034;553;4;2291.87;0.0456;1;3;1;31;0;1261.22;420;10.1;3;5;0;Em análise;
PROP_002876;CPF_983812_02876;2025-02-11;Belo Horizonte;MG;Sudeste;Casado;36;CLT;Campanha digital;Casa;21155.07;837569.48;606050.05;231519.43;0.7236;530;1;21794.74;0.0438;1;13;2;44;0;6173.3;240;10.8;2;2;0;Sem retorno;
PROP_002877;CPF_873920_02877;2025-03-16;Interior BA;BA;Nordeste;Solteiro;23;CLT;Correspondente;Comercial;6816.78;138816.61;86769.4;52047.2;0.6251;510;3;16828.25;0.1032;1;35;1;65;0;948.76;240;11.89;1;9;0;Perdido - preço;
PROP_002878;CPF_169470_02878;2025-01-16;Goiânia;GO;Centro-Oeste;Casado;37;Empresário;Indicação;Terreno;12485.85;482369.5;344596.08;137773.42;0.7144;612;1;52216.07;0.1751;0;22;5;55;1;4180.42;240;13.58;7;3;0;Perdido - preço;
PROP_002879;CPF_380410_02879;2025-10-23;Curitiba;PR;Sul;Solteiro;49;CLT;Campanha digital;Casa;1840.94;464447.21;285721.1;178726.11;0.6152;597;0;0;0.0047;1;19;2;39;1;3308.69;360;13.66;9;3;0;Perdido - preço;
PROP_002880;CPF_136462_02880;2025-06-03;Campinas;SP;Sudeste;Solteiro;21;CLT;Campanha digital;Casa;3840.01;436867.76;284775.88;152091.88;0.6519;513;0;0;0.0023;0;6;4;48;0;2480.88;420;10.15;2;3;0;Perdido - preço;
PROP_002881;CPF_880664_02881;2025-02-11;Rio de Janeiro;RJ;Sudeste;Casado;44;CLT;Indicação;Casa;8956.24;623478.66;535124.76;88353.9;0.8583;742;0;4869.86;0.0245;0;2;3;86;1;5193.4;360;11.24;3;2;0;Sem retorno;
PROP_002882;CPF_445766_02882;2025-10-20;Santos;SP;Sudeste;Solteiro;29;CLT;Indicação;Terreno;6138.28;233407.14;162228.49;71178.65;0.695;599;0;6830.17;0.0472;1;4;0;74;1;1900.63;240;13.0;5;5;0;Perdido - preço;
PROP_002883;CPF_112683_02883;2025-10-19;Salvador;BA;Nordeste;Casado;55;CLT;Correspondente;Apartamento;18426.87;570799.33;400919.58;169879.75;0.7024;431;5;27978.37;0.0639;1;59;3;59;0;4472.61;360;13.12;2;4;0;Sem retorno;
PROP_002884;CPF_636743_02884;2025-07-19;Rio de Janeiro;RJ;Sudeste;Solteiro;39;CLT;Correspondente;Apartamento;3901.56;321982.97;258202.5;63780.47;0.8019;520;0;1015.97;0.0129;0;12;2;91;0;2350.99;420;10.66;1;4;0;Perdido - preço;
PROP_002885;CPF_946991_02885;2025-01-11;Fortaleza;CE;Nordeste;Casado;51;CLT;Campanha digital;Apartamento;3196.97;326211.02;212105.52;114105.49;0.6502;472;5;1591.57;0.0228;0;33;1;43;0;1882.07;420;10.36;5;0;0;Sem retorno;
PROP_002886;CPF_588427_02886;2025-09-05;Interior BA;BA;Nordeste;Solteiro;29;Autônomo;Orgânico;Comercial;11786.88;301167.73;225155.77;76011.96;0.7476;602;0;36486.2;0.1296;0;129;6;59;1;1962.61;360;9.92;12;4;0;Perdido - crédito;
PROP_002887;CPF_784988_02887;2025-11-09;Interior MG;MG;Sudeste;Casado;21;CLT;Indicação;Apartamento;2029.33;256067.19;167390.39;88676.79;0.6537;506;0;1824.69;0.04;1;71;2;38;0;1429.54;360;9.68;11;2;0;Perdido - preço;
PROP_002888;CPF_384924_02888;2025-12-17;Brasília;DF;Centro-Oeste;Solteiro;41;CLT;Campanha digital;Casa;7489.64;465498.54;405240.02;60258.52;0.8706;549;0;0;0.0017;0;52;3;50;0;5163.32;240;14.42;2;2;0;Sem retorno;
PROP_002889;CPF_631625_02889;2025-11-28;Belo Horizonte;MG;Sudeste;União estável;56;Empresário;Orgânico;Casa;3764.3;682783.73;542222.02;140561.71;0.7941;635;0;23806.77;0.2679;0;30;0;58;1;5177.83;420;11.23;0;4;0;Perdido - preço;
PROP_002890;CPF_973757_02890;2025-09-02;Interior SP;SP;Sudeste;Casado;31;CLT;Campanha digital;Apartamento;2924.75;586490.8;456382.98;130107.82;0.7782;480;0;25584.63;0.3693;0;13;3;17;0;5612.35;240;13.81;5;4;0;Perdido - preço;
PROP_002891;CPF_549005_02891;2025-04-14;Recife;PE;Nordeste;Solteiro;36;CLT;Campanha digital;Apartamento;2876.41;401829.53;255358.45;146471.08;0.6355;577;0;24332.93;0.3552;1;27;3;18;1;2536.1;300;11.18;2;3;0;Perdido - crédito;
PROP_002892;CPF_169972_02892;2025-03-04;Guarulhos;SP;Sudeste;Solteiro;42;CLT;Indicação;Casa;4003.86;549571.43;431898.77;117672.66;0.7859;342;2;49093.43;0.5142;0;26;2;24;0;4619.53;360;12.53;1;5;0;Desistiu;
PROP_002893;CPF_318170_02893;2025-03-09;Porto Alegre;RS;Sul;Casado;39;CLT;Correspondente;Terreno;6749.85;431420.91;327628.33;103792.58;0.7594;784;0;0;0.0015;0;86;1;53;1;2816.53;420;10.0;2;5;0;Perdido - crédito;
PROP_002894;CPF_596725_02894;2025-08-26;Guarulhos;SP;Sudeste;Casado;28;Empresário;Indicação;Apartamento;5276.97;232879.93;157818.79;75061.14;0.6777;525;0;2843.7;0.0234;1;89;0;69;0;1877.14;420;14.17;0;2;0;Perdido - preço;
PROP_002895;CPF_872400_02895;2025-01-23;Belo Horizonte;MG;Sudeste;Solteiro;37;CLT;Correspondente;Casa;13087.68;286991.18;235947.01;51044.17;0.8221;693;0;9933.39;0.0322;1;28;1;63;1;2872.56;240;13.64;8;2;0;Em análise;
PROP_002896;CPF_663959_02896;2025-06-19;São Paulo;SP;Sudeste;Solteiro;53;CLT;Campanha digital;Casa;12046.34;680725.14;548742.24;131982.9;0.8061;603;0;0;0.0014;0;13;2;61;1;4470.69;360;9.14;3;6;0;Sem retorno;
PROP_002897;CPF_790465_02897;2025-11-21;Belém;PA;Norte;Divorciado;28;Empresário;Campanha digital;Apartamento;7441.89;357449.09;287075.85;70373.24;0.8031;585;0;7599.84;0.0437;0;24;1;49;1;2607.21;420;10.63;1;3;0;Perdido - crédito;
PROP_002898;CPF_947056_02898;2025-10-08;Fortaleza;CE;Nordeste;União estável;42;Autônomo;Correspondente;Apartamento;4545.99;514181.1;430991.27;83189.82;0.8382;322;8;2546.49;0.0262;0;27;1;67;0;4400.82;420;12.07;2;3;0;Perdido - crédito;
PROP_002899;CPF_868616_02899;2025-07-08;Curitiba;PR;Sul;Casado;34;CLT;Campanha digital;Apartamento;2139.72;177825.54;148306.71;29518.83;0.834;530;0;0;0.0021;1;63;5;53;0;1414.53;240;9.83;0;2;0;Sem retorno;
PROP_002900;CPF_586501_02900;2025-02-12;Salvador;BA;Nordeste;União estável;52;Empresário;Correspondente;Apartamento;5561.67;256277.46;163915.68;92361.78;0.6396;554;1;3388.33;0.0263;1;0;1;93;0;1713.09;300;11.89;2;1;0;Perdido - preço;
PROP_002901;CPF_368408_02901;2025-02-26;Manaus;AM;Norte;Casado;43;CLT;Correspondente;Apartamento;3014.68;370965.99;283987.15;86978.84;0.7655;714;0;14333.07;0.201;1;62;0;20;1;2902.35;240;10.85;8;3;0;Sem retorno;
PROP_002902;CPF_345727_02902;2025-05-17;Santos;SP;Sudeste;União estável;39;CLT;Correspondente;Apartamento;10473.22;242016.98;198496.01;43520.97;0.8202;576;4;0;0.0006;1;15;2;80;1;2020.56;240;10.79;2;1;0;Em análise;
PROP_002903;CPF_960132_02903;2025-10-07;Florianópolis;SC;Sul;Casado;57;Autônomo;Correspondente;Apartamento;7690.89;381935.98;277865.55;104070.43;0.7275;608;1;12530.27;0.069;0;15;3;74;1;2570.14;240;9.39;0;3;0;Perdido - crédito;
PROP_002904;CPF_350315_02904;2025-07-27;São José dos Campos;SP;Sudeste;Viúvo;36;CLT;Indicação;Apartamento;8480.76;337557.45;202422.93;135134.52;0.5997;441;0;19964.55;0.0988;1;21;0;66;0;1780.9;360;10.03;2;3;0;Sem retorno;
PROP_002905;CPF_921260_02905;2025-11-13;Santos;SP;Sudeste;Divorciado;34;CLT;Orgânico;Apartamento;9276.94;262907.91;228099.64;34808.27;0.8676;724;1;25550.73;0.1155;1;22;0;42;1;2103.37;300;10.19;5;5;1;Contratado;2025-11-16
PROP_002906;CPF_529025_02906;2025-11-22;Curitiba;PR;Sul;Solteiro;36;Empresário;Orgânico;Casa;6462.26;744371.66;537843.57;206528.1;0.7225;515;0;2542.56;0.0189;0;0;5;63;0;6057.66;240;12.36;2;4;0;Sem retorno;
PROP_002907;CPF_202461_02907;2025-11-11;Rio de Janeiro;RJ;Sudeste;Solteiro;34;CLT;Indicação;Terreno;5655.2;651490.52;510493.09;140997.43;0.7836;558;0;19261.08;0.1447;1;28;5;56;0;4950.88;420;11.42;3;6;0;Perdido - crédito;
PROP_002908;CPF_495806_02908;2025-06-27;Interior SP;SP;Sudeste;União estável;56;Autônomo;Correspondente;Apartamento;5650.29;286649.34;204577.96;82071.38;0.7137;704;1;14277.24;0.1064;0;54;2;77;1;2213.58;360;12.69;0;5;0;Desistiu;
PROP_002909;CPF_169319_02909;2025-04-15;Santos;SP;Sudeste;União estável;42;Empresário;Campanha digital;Casa;14894.66;954375.72;836910.56;117465.16;0.8769;537;1;28888.43;0.0825;0;3;0;68;0;9031.87;420;12.8;13;4;0;Desistiu;
PROP_002910;CPF_362021_02910;2025-03-03;Belém;PA;Norte;Casado;52;Aposentado;Correspondente;Apartamento;9872.54;360255.93;223406.75;136849.19;0.6201;542;0;21772.18;0.0926;0;14;4;63;0;2231.95;240;10.51;9;7;0;Desistiu;
PROP_002911;CPF_424947_02911;2025-03-26;Manaus;AM;Norte;Casado;31;Servidor público;Orgânico;Casa;14356.64;408404.23;263498.14;144906.09;0.6452;706;0;15201.09;0.0447;0;10;1;55;1;2235.02;420;9.85;0;5;0;Perdido - preço;
PROP_002912;CPF_785800_02912;2025-07-26;Guarulhos;SP;Sudeste;Solteiro;48;Aposentado;Indicação;Casa;5056.97;755529.48;464647.35;290882.13;0.615;573;0;7708.36;0.0663;0;4;3;77;1;4590.3;420;11.65;3;4;0;Perdido - crédito;
PROP_002913;CPF_357188_02913;2025-01-27;Belém;PA;Norte;Solteiro;33;CLT;Indicação;Apartamento;11593.32;120000;102718.41;17281.59;0.856;608;0;10064.99;0.0364;1;9;4;63;1;981.61;300;10.66;8;3;0;Em análise;
PROP_002914;CPF_376143_02914;2025-08-29;São Paulo;SP;Sudeste;Solteiro;34;Autônomo;Correspondente;Casa;4267.48;264829.59;154761.3;110068.29;0.5844;520;1;18067.67;0.1775;0;4;2;51;0;1383.47;300;9.79;12;2;0;Perdido - crédito;
PROP_002915;CPF_503489_02915;2025-03-17;Campinas;SP;Sudeste;Casado;47;CLT;Indicação;Casa;5485.35;529391.95;356669.0;172722.95;0.6737;471;2;266282.41;2.0247;1;45;0;64;0;3551.33;240;10.46;0;1;0;Sem retorno;
PROP_002916;CPF_723850_02916;2025-12-15;Salvador;BA;Nordeste;Casado;55;CLT;Indicação;Casa;2400.03;281212.09;198644.84;82567.25;0.7064;434;3;0;0.0025;1;1;1;39;0;1783.01;360;10.27;13;2;0;Perdido - preço;
PROP_002917;CPF_566760_02917;2025-04-17;Goiânia;GO;Centro-Oeste;Divorciado;45;CLT;Correspondente;Comercial;4168.24;220053.21;172126.98;47926.22;0.7822;538;1;4334.38;0.0446;1;34;2;84;0;1965.32;240;12.58;1;2;0;Perdido - crédito;
PROP_002918;CPF_528657_02918;2025-09-20;Belo Horizonte;MG;Sudeste;Casado;52;Servidor público;Campanha digital;Casa;6442.53;272467.09;224471.61;47995.49;0.8238;374;5;10642.54;0.0699;1;9;2;52;0;2333.03;420;12.3;12;5;0;Perdido - preço;
PROP_002919;CPF_870333_02919;2025-04-04;Recife;PE;Nordeste;União estável;37;Autônomo;Orgânico;Terreno;27822.71;305941.57;230151.85;75789.72;0.7523;499;3;152617.89;0.2288;0;32;1;45;0;2564.59;300;12.82;2;5;0;Sem retorno;
PROP_002920;CPF_178991_02920;2025-08-04;Recife;PE;Nordeste;Casado;58;Empresário;Correspondente;Apartamento;7711.74;573233.61;415498.33;157735.28;0.7248;580;0;0;0.0016;0;19;3;53;1;4387.87;420;12.51;0;2;0;Perdido - crédito;
PROP_002921;CPF_118772_02921;2025-01-29;Salvador;BA;Nordeste;Casado;53;Empresário;Agência;Apartamento;11621.89;266434.7;184031.11;82403.59;0.6907;560;0;51184.91;0.184;0;87;5;51;0;1537.15;420;9.68;9;2;0;Desistiu;
PROP_002922;CPF_429777_02922;2025-09-12;São Paulo;SP;Sudeste;Solteiro;26;CLT;Campanha digital;Terreno;16593.38;914994.1;510751.15;404242.95;0.5582;725;0;0;0.0009;1;13;2;69;1;5496.71;300;12.31;1;3;0;Sem retorno;
PROP_002923;CPF_416891_02923;2025-01-31;Manaus;AM;Norte;Solteiro;40;CLT;Campanha digital;Casa;6202.97;145063.02;122203.32;22859.7;0.8424;407;0;24430.31;0.1647;1;19;2;26;0;1272.05;420;12.32;0;4;0;Desistiu;
PROP_002924;CPF_327736_02924;2025-07-04;Porto Alegre;RS;Sul;Casado;31;CLT;Campanha digital;Casa;7921.22;816371.59;595238.66;221132.93;0.7291;486;6;12203.44;0.0665;1;12;0;57;0;5109.65;360;9.74;5;3;0;Perdido - crédito;
PROP_002925;CPF_588418_02925;2025-06-02;Belém;PA;Norte;Casado;44;CLT;Agência;Casa;3896.96;262430.13;165847.82;96582.31;0.632;649;1;22617.14;0.2431;1;146;3;50;1;1868.37;360;13.26;4;4;0;Desistiu;
PROP_002926;CPF_833929_02926;2025-09-06;Salvador;BA;Nordeste;Casado;51;Autônomo;Correspondente;Casa;5722.04;359384.38;210121.28;149263.1;0.5847;602;0;12797.21;0.0943;0;6;4;71;1;1670.95;420;9.15;3;3;0;Em análise;
PROP_002927;CPF_803482_02927;2025-07-21;Campinas;SP;Sudeste;Solteiro;56;Empresário;Indicação;Apartamento;4136.37;464931.57;403055.15;61876.42;0.8669;651;0;1340.58;0.0165;0;10;2;78;1;3321.91;300;8.78;3;4;0;Em análise;
PROP_002928;CPF_574202_02928;2025-12-24;Curitiba;PR;Sul;Solteiro;22;Servidor público;Agência;Casa;5454.61;448667.98;352371.95;96296.04;0.7854;772;0;493.72;0.0057;0;0;0;77;1;3748.09;240;11.46;10;4;0;Desistiu;
PROP_002929;CPF_998364_02929;2025-01-09;Salvador;BA;Nordeste;Solteiro;32;Servidor público;Correspondente;Casa;15345.72;576961.47;306773.51;270187.96;0.5317;534;0;3555.8;0.0103;0;13;6;61;0;3101.3;360;11.77;8;3;0;Perdido - crédito;
PROP_002930;CPF_292536_02930;2025-01-08;Goiânia;GO;Centro-Oeste;Casado;32;Servidor público;Orgânico;Apartamento;6175.38;326494.27;232205.37;94288.9;0.7112;669;0;23270.58;0.1582;0;19;3;38;1;2433.27;360;12.25;0;2;0;Perdido - preço;
PROP_002931;CPF_200978_02931;2025-04-19;Florianópolis;SC;Sul;Viúvo;46;CLT;Agência;Casa;5374.36;552026.59;401076.87;150949.72;0.7266;553;0;734.22;0.008;0;36;2;24;0;4085.84;420;12.04;3;5;0;Em análise;
PROP_002932;CPF_649270_02932;2025-02-03;Rio de Janeiro;RJ;Sudeste;União estável;49;Empresário;Campanha digital;Apartamento;9496.54;265661.93;162910.47;102751.46;0.6132;566;0;87740.31;0.3855;0;14;4;28;1;1587.62;420;11.48;1;2;0;Desistiu;
PROP_002933;CPF_270775_02933;2025-03-14;São Paulo;SP;Sudeste;Solteiro;40;Servidor público;Campanha digital;Apartamento;8083.96;201838.32;171299.69;30538.63;0.8487;530;8;5103.94;0.027;1;3;3;39;0;1796.37;360;12.26;4;2;0;Desistiu;
PROP_002934;CPF_766023_02934;2025-07-07;Goiânia;GO;Centro-Oeste;Divorciado;33;Autônomo;Orgânico;Casa;24321.24;224020.67;148946.09;75074.59;0.6649;627;0;0;0.0002;0;57;2;59;1;1532.08;360;12.0;13;6;0;Desistiu;
PROP_002935;CPF_810435_02935;2025-12-16;Interior BA;BA;Nordeste;Divorciado;37;CLT;Agência;Apartamento;3528.47;148999.32;113050.09;35949.23;0.7587;476;4;5450.24;0.0653;1;48;2;20;0;1009.23;420;10.43;3;2;0;Perdido - crédito;
PROP_002936;CPF_132358_02936;2025-02-09;Campinas;SP;Sudeste;Solteiro;30;Aposentado;Agência;Apartamento;5067.26;434240.83;355873.8;78367.02;0.8195;522;0;16905.75;0.1412;1;19;3;68;0;3876.38;240;11.83;12;3;0;Sem retorno;
PROP_002937;CPF_117247_02937;2025-09-09;São José dos Campos;SP;Sudeste;Solteiro;26;CLT;Correspondente;Apartamento;16366.91;444696.92;349945.44;94751.49;0.7869;606;0;28601.26;0.0735;1;22;3;59;1;3797.38;300;12.43;6;4;0;Desistiu;
PROP_002938;CPF_319697_02938;2025-03-13;Interior BA;BA;Nordeste;Solteiro;34;Autônomo;Campanha digital;Casa;16030.4;331744.88;170125.03;161619.85;0.5128;601;1;2432.02;0.0066;0;4;4;41;1;1977.41;240;12.87;0;6;0;Desistiu;
PROP_002939;CPF_533064_02939;2025-04-10;Goiânia;GO;Centro-Oeste;Casado;29;Servidor público;Orgânico;Apartamento;4274.32;185066.97;142790.39;42276.58;0.7716;674;0;0;0.001;1;210;4;3;1;1138.73;420;9.18;1;5;0;Em análise;
PROP_002940;CPF_638774_02940;2025-02-12;São José dos Campos;SP;Sudeste;União estável;45;CLT;Campanha digital;Casa;8303.99;294019.19;183386.23;110632.96;0.6237;617;1;16743.62;0.0847;1;15;1;50;1;1566.7;420;9.93;2;8;0;Perdido - preço;
PROP_002941;CPF_737322_02941;2025-01-04;Brasília;DF;Centro-Oeste;Divorciado;33;Autônomo;Orgânico;Apartamento;5190.52;296824.99;184252.34;112572.66;0.6207;480;0;5499.28;0.0452;0;40;4;47;0;2161.3;360;13.85;6;3;0;Perdido - preço;
PROP_002942;CPF_693955_02942;2025-08-09;Santos;SP;Sudeste;Casado;25;CLT;Correspondente;Casa;8596.25;503698.24;301337.73;202360.51;0.5983;490;0;6606.84;0.0331;1;12;3;72;0;3411.3;360;13.33;0;3;0;Perdido - crédito;
PROP_002943;CPF_109609_02943;2025-02-10;Porto Alegre;RS;Sul;Casado;34;Empresário;Orgânico;Casa;7830.12;445118.02;258770.16;186347.87;0.5814;753;0;21638.53;0.1162;0;0;2;25;1;2043.14;360;8.79;4;6;0;Em análise;
PROP_002944;CPF_772925_02944;2025-06-16;Recife;PE;Nordeste;Solteiro;47;Servidor público;Orgânico;Casa;3579.29;291900.27;207607.96;84292.31;0.7112;686;0;9452.82;0.1118;0;19;0;64;1;2369.8;360;13.45;4;4;0;Em análise;
PROP_002945;CPF_374025_02945;2025-12-04;Belém;PA;Norte;Divorciado;29;Empresário;Agência;Apartamento;5124.38;407312.82;324827.95;82484.87;0.7975;616;1;0;0.0019;0;95;0;88;1;2777.29;300;9.23;1;3;0;Em análise;
PROP_002946;CPF_662591_02946;2025-05-18;São Paulo;SP;Sudeste;União estável;57;Autônomo;Indicação;Apartamento;5231.32;301945.47;251041.05;50904.42;0.8314;470;0;0;0.0015;0;27;4;46;0;2954.87;300;13.65;0;4;0;Perdido - crédito;
PROP_002947;CPF_519106_02947;2025-01-07;Interior BA;BA;Nordeste;Casado;35;Aposentado;Correspondente;Casa;3083.84;175340.39;131628.7;43711.69;0.7507;530;1;15399.4;0.2094;0;52;1;75;0;1298.49;360;11.45;14;2;0;Em análise;
PROP_002948;CPF_894538_02948;2025-08-10;Porto Alegre;RS;Sul;Casado;28;Autônomo;Agência;Casa;11105.37;261181.66;171193.61;89988.05;0.6555;542;2;15049.73;0.0569;0;111;0;75;0;1795.47;300;11.94;0;1;0;Desistiu;
PROP_002949;CPF_203731_02949;2025-01-29;Belo Horizonte;MG;Sudeste;Casado;22;Autônomo;Orgânico;Apartamento;8603.64;473742.39;336812.95;136929.44;0.711;573;0;22121.45;0.1083;0;7;1;90;1;2664.16;360;8.81;3;2;0;Perdido - preço;
PROP_002950;CPF_834673_02950;2025-09-08;Goiânia;GO;Centro-Oeste;Divorciado;22;CLT;Orgânico;Casa;4320.8;305454.44;270411.63;35042.81;0.8853;449;5;10730.72;0.1054;1;139;4;56;0;2723.35;360;11.72;5;7;0;Em análise;
PROP_002951;CPF_761011_02951;2025-11-26;Campinas;SP;Sudeste;Solteiro;43;CLT;Correspondente;Apartamento;2535.2;617139.97;427235.72;189904.25;0.6923;352;1;6997.62;0.1202;1;50;1;67;0;4231.05;240;10.38;1;3;0;Perdido - preço;
PROP_002952;CPF_340737_02952;2025-04-12;Campinas;SP;Sudeste;Casado;21;Servidor público;Orgânico;Apartamento;12083.43;343323.14;226718.32;116604.82;0.6604;684;0;0;0.0006;0;14;4;34;1;2584.36;300;13.16;3;2;0;Sem retorno;
PROP_002953;CPF_394613_02953;2025-11-17;Belo Horizonte;MG;Sudeste;Casado;43;Autônomo;Campanha digital;Apartamento;4031.18;571974.56;337067.21;234907.35;0.5893;545;0;17379.14;0.1822;1;7;10;26;0;3340.52;360;11.51;0;4;1;Contratado;2025-11-26
PROP_002954;CPF_190014_02954;2025-06-20;Guarulhos;SP;Sudeste;Divorciado;37;CLT;Correspondente;Casa;3724.16;269496.62;164456.33;105040.29;0.6102;546;0;12120.37;0.137;0;57;0;77;0;2096.61;240;14.43;12;4;0;Desistiu;
PROP_002955;CPF_787792_02955;2025-05-19;Florianópolis;SC;Sul;Casado;69;Autônomo;Campanha digital;Casa;6701.31;354430.98;238016.27;116414.71;0.6715;392;4;16826.53;0.1057;1;24;8;47;0;2340.14;420;11.59;3;3;0;Em análise;
PROP_002956;CPF_963672_02956;2025-01-15;Interior BA;BA;Nordeste;Solteiro;21;CLT;Campanha digital;Apartamento;17254.71;532501.7;281068.96;251432.74;0.5278;590;0;0;0.0005;0;14;1;64;1;2861.1;240;10.79;0;2;0;Perdido - preço;
PROP_002957;CPF_314082_02957;2025-12-06;Guarulhos;SP;Sudeste;Casado;37;CLT;Orgânico;Apartamento;16893.2;226603.61;146952.6;79651.01;0.6485;564;2;36772.04;0.091;1;2;6;27;1;1572.99;420;12.69;0;3;0;Perdido - crédito;
PROP_002958;CPF_471749_02958;2025-05-19;São José dos Campos;SP;Sudeste;Casado;23;CLT;Campanha digital;Terreno;10724.18;312369.99;195227.91;117142.07;0.625;530;0;69014.59;0.2687;0;4;3;42;0;1702.27;420;10.16;2;4;0;Perdido - preço;
PROP_002959;CPF_728421_02959;2025-07-02;Fortaleza;CE;Nordeste;União estável;35;CLT;Indicação;Apartamento;6940.16;200957.76;162469.5;38488.26;0.8085;628;1;7532.21;0.0459;1;25;2;80;1;1796.28;420;13.13;2;2;0;Desistiu;
